surface,method,path,sample_index,latency_ms,http_status
tenant admin list,GET,/api/v1/applications/,88,270.439,429
tenant admin list,GET,/api/v1/applications/,89,846.544,429
tenant admin list,GET,/api/v1/applications/,90,922.031,429
tenant admin list,GET,/api/v1/applications/,91,716.501,429
tenant admin list,GET,/api/v1/applications/,92,716.106,429
tenant admin list,GET,/api/v1/applications/,93,884.118,429
tenant admin list,GET,/api/v1/applications/,94,650.948,429
tenant admin list,GET,/api/v1/applications/,95,614.626,429
tenant admin list,GET,/api/v1/applications/,96,613.367,429
tenant admin list,GET,/api/v1/applications/,97,780.922,429
tenant admin list,GET,/api/v1/applications/,98,859.561,429
tenant admin list,GET,/api/v1/applications/,99,583.224,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,0,745.538,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,1,615.84,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,2,543.743,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,3,560.196,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,4,640.752,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,5,609.753,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,6,511.267,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,7,591.796,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,8,841.211,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,9,512.266,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,10,614.256,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,11,614.36,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,12,573.366,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,13,554.471,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,14,921.55,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,15,714.935,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,16,763.864,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,17,615.152,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,18,669.781,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,19,715.455,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,20,512.553,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,21,571.042,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,22,760.33,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,23,818.44,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,24,615.093,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,25,909.324,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,26,756.694,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,27,442.221,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,28,370.994,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,29,695.395,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,30,646.995,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,31,317.111,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,32,672.538,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,33,658.824,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,34,391.732,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,35,361.22,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,36,701.373,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,37,805.21,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,38,415.854,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,39,762.014,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,40,696.754,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,41,462.932,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,42,727.533,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,43,773.366,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,44,513.567,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,45,714.792,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,46,717.499,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,47,592.992,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,48,529.979,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,49,414.521,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,50,432.362,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,51,291.92,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,52,399.873,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,53,444.267,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,54,353.218,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,55,532.502,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,56,407.498,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,57,458.507,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,58,631.182,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,59,732.921,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,60,386.969,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,61,557.557,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,62,922.001,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,63,467.015,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,64,864.333,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,65,856.017,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,66,884.294,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,67,792.743,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,68,371.644,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,69,295.069,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,70,399.972,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,71,699.721,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,72,534.768,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,73,434.831,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,74,293.968,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,75,379.91,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,76,607.857,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,77,513.015,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,78,613.578,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,79,615.933,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,80,439.262,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,81,584.221,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,82,818.995,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,83,643.69,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,84,482.16,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,85,513.418,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,86,713.708,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,87,786.963,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,88,851.697,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,89,921.247,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,90,429.61,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,91,903.262,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,92,665.528,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,93,1483.721,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,94,613.709,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,95,819.234,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,96,874.71,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,97,866.371,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,98,1133.866,429
tenant admin detail,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/,99,707.808,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,0,614.866,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,1,588.283,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,2,439.55,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,3,610.549,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,4,716.243,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,5,512.398,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,6,312.332,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,7,396.231,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,8,300.541,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,9,378.73,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,10,460.396,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,11,306.364,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,12,423.514,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,13,492.756,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,14,762.312,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,15,743.383,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,16,596.698,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,17,868.311,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,18,818.583,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,19,893.284,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,20,448.216,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,21,602.311,429
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,22,819.227,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,23,718.335,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,24,818.78,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,25,920.225,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,26,921.95,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,27,812.229,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,28,519.698,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,29,716.508,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,30,669.05,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,31,866.162,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,32,919.999,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,33,615.762,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,34,719.035,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,35,611.056,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,36,540.84,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,37,691.597,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,38,610.977,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,39,921.654,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,40,613.5,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,41,1081.649,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,42,864.32,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,43,613.659,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,44,505.983,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,45,517.643,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,46,445.89,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,47,857.856,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,48,876.823,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,49,891.973,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,50,614.183,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,51,716.328,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,52,716.801,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,53,600.97,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,54,628.066,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,55,819.16,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,56,716.113,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,57,679.601,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,58,630.309,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,59,429.493,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,60,614.819,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,61,511.818,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,62,570.27,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,63,338.528,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,64,422.572,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,65,613.771,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,66,611.49,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,67,515.483,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,68,818.388,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,69,614.182,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,70,458.358,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,71,873.277,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,72,851.258,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,73,889.281,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,74,975.211,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,75,764.333,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,76,697.459,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,77,733.319,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,78,514.638,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,79,614.269,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,80,513.033,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,81,613.236,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,82,464.214,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,83,867.752,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,84,614.37,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,85,860.575,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,86,817.374,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,87,881.309,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,88,863.201,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,89,479.75,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,90,498.89,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,91,614.738,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,92,512.475,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,93,716.918,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,94,810.516,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,95,826.533,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,96,922.587,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,97,885.172,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,98,701.052,200
official document queue,GET,/api/v1/applications/c0ac1753-0905-44e7-ad6b-91fa137d0083/documents/,99,593.796,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,0,481.069,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,1,543.128,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,2,684.889,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,3,683.136,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,4,854.111,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,5,715.361,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,6,772.936,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,7,559.943,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,8,921.052,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,9,429.502,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,10,479.931,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,11,344.936,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,12,344.477,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,13,378.18,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,14,349.032,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,15,314.157,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,16,337.035,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,17,707.666,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,18,810.41,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,19,521.359,200
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,20,920.827,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,21,504.523,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,22,405.056,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,23,625.216,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,24,717.208,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,25,615.116,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,26,986.902,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,27,668.509,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,28,698.964,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,29,819.087,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,30,715.602,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,31,511.726,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,32,614.391,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,33,1139.046,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,34,741.234,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,35,706.7,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,36,603.231,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,37,660.734,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,38,976.872,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,39,830.122,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,40,585.056,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,41,967.995,429
